                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.79752,                0.50204,                0.95701,                 0.7135,                0.39311,                0.47083,                0.29064,                  1.456,                 1.4388,                 1.3553,              0.0090298,              0.0090298,              0.0090298
                     52,                0.80794,                0.51149,                0.96381,                 0.7546,                0.62381,                0.73122,                0.50052,                 1.0871,                0.77923,                 1.1229,                0.00901,                0.00901,                0.00901
                     53,                0.78394,                0.49359,                0.95557,                0.66627,                0.51493,                0.61915,                0.42358,                 1.1954,                 1.1162,                 1.1964,              0.0089902,              0.0089902,              0.0089902
                     54,                0.79485,                 0.4932,                0.95637,                0.80559,                0.75581,                0.81732,                0.59141,                0.93105,                0.61381,                 1.0457,              0.0089704,              0.0089704,              0.0089704
                     55,                0.78204,                 0.4808,                0.94878,                0.65947,                0.46101,                0.51675,                0.33923,                 1.3353,                 1.4738,                 1.2944,              0.0089506,              0.0089506,              0.0089506
                     56,                0.77798,                0.47854,                0.94617,                0.56428,                0.27755,                0.32689,                0.21714,                 2.0417,                 2.5771,                 1.8097,              0.0089308,              0.0089308,              0.0089308
                     57,                0.77066,                 0.4803,                 0.9486,                0.70524,                0.46933,                0.52902,                 0.3411,                 1.3152,                 1.3963,                 1.2668,               0.008911,               0.008911,               0.008911
                     58,                0.77839,                0.47708,                0.94718,                0.82224,                0.67563,                0.78863,                0.56719,                0.92316,                0.70307,                 1.0436,              0.0088912,              0.0088912,              0.0088912
                     59,                0.76886,                  0.469,                0.94145,                0.72464,                0.36711,                0.42323,                0.29025,                 1.3966,                 1.8559,                 1.3553,              0.0088714,              0.0088714,              0.0088714
                     60,                0.76279,                0.47307,                0.94372,                0.80301,                0.68051,                0.74228,                0.54236,                 1.0016,                0.81668,                 1.0939,              0.0088516,              0.0088516,              0.0088516
                     61,                0.76108,                0.45849,                0.94162,                0.71698,                 0.4972,                 0.5866,                0.40362,                 1.1506,                 1.2584,                 1.1745,              0.0088318,              0.0088318,              0.0088318
                     62,                0.75653,                0.45507,                0.94212,                0.65698,                0.31744,                0.39651,                0.25121,                  1.603,                 2.1944,                 1.4831,               0.008812,               0.008812,               0.008812
                     63,                0.76021,                 0.4571,                0.94555,                0.82487,                0.74305,                0.81083,                 0.5887,                0.90366,                0.64545,                 1.0397,              0.0087922,              0.0087922,              0.0087922
                     64,                0.75186,                 0.4584,                0.93731,                0.74753,                0.66439,                0.75023,                0.52443,                 1.0381,                0.81675,                 1.1179,              0.0087724,              0.0087724,              0.0087724
                     65,                0.74892,                0.45424,                0.93267,                0.65756,                0.43868,                0.51117,                0.30199,                 1.4506,                 1.3897,                 1.3328,              0.0087526,              0.0087526,              0.0087526
                     66,                0.74799,                0.44716,                0.93691,                 0.8384,                0.75032,                0.82012,                0.59246,                0.92366,                 0.6014,                 1.0407,              0.0087328,              0.0087328,              0.0087328
                     67,                0.78539,                0.51028,                0.96018,                 0.6303,                0.28897,                0.30874,                 0.2091,                 1.9229,                 2.8955,                 1.8164,               0.008713,               0.008713,               0.008713
