                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.1612,                 1.0752,                 1.1467,                0.51307,                0.19002,                0.19629,                0.10098,                 2.2928,                 2.5015,                 1.7936,               0.009802,               0.009802,               0.009802
                     13,                  1.154,                 1.0562,                 1.1357,                0.52933,                0.09598,                0.09363,                0.04361,                 3.0077,                 3.3802,                 2.3762,              0.0097822,              0.0097822,              0.0097822
                     14,                 1.1575,                 1.0825,                 1.1273,                0.55368,                0.16388,                0.20703,                0.12009,                 2.3977,                 3.2289,                 2.2356,              0.0097624,              0.0097624,              0.0097624
                     15,                 1.0886,                0.93709,                 1.1039,                0.46929,                0.12382,                0.11585,                0.06111,                 3.0038,                 3.5249,                 2.3892,              0.0097426,              0.0097426,              0.0097426
                     16,                 1.0727,                0.91637,                  1.096,                0.65773,                0.17392,                0.23565,                0.14036,                 2.0098,                  2.707,                   1.77,              0.0097228,              0.0097228,              0.0097228
                     17,                 1.0457,                0.87034,                 1.0825,                0.47038,                0.13739,                0.12975,                0.05913,                 2.7364,                  2.989,                  2.037,               0.009703,               0.009703,               0.009703
                     18,                 1.0228,                0.84777,                 1.0769,                 0.7273,                0.40967,                0.49512,                0.31705,                 1.3185,                  1.214,                 1.2504,              0.0096832,              0.0096832,              0.0096832
                     19,                 1.0221,                0.85801,                 1.0762,                0.52572,                0.17383,                 0.1963,                0.10297,                 2.4781,                 4.0906,                 2.0491,              0.0096634,              0.0096634,              0.0096634
                     20,                  1.004,                0.80568,                 1.0608,                0.60584,                0.32815,                0.39273,                 0.2187,                 1.6082,                 1.7024,                 1.4291,              0.0096436,              0.0096436,              0.0096436
                     21,                0.99885,                0.77636,                 1.0544,                0.70541,                0.57459,                0.67048,                 0.4478,                 1.0845,                 0.9036,                 1.1133,              0.0096238,              0.0096238,              0.0096238
                     22,                0.97968,                0.74811,                 1.0502,                0.55483,                0.17276,                0.19991,                0.11241,                 2.3432,                 3.9987,                 2.1233,               0.009604,               0.009604,               0.009604
                     23,                0.98052,                0.84133,                 1.0513,                0.63541,                0.31688,                0.39186,                0.23676,                 1.5804,                 1.7316,                 1.4271,              0.0095842,              0.0095842,              0.0095842
                     24,                0.94931,                0.72975,                 1.0329,                0.66501,                 0.2733,                0.32948,                  0.201,                 1.9687,                 2.0871,                 1.6768,              0.0095644,              0.0095644,              0.0095644
                     25,                 0.9557,                0.72119,                 1.0334,                0.69416,                0.62343,                0.68451,                0.46589,                 1.0843,                0.85076,                 1.1104,              0.0095446,              0.0095446,              0.0095446
                     26,                0.95044,                0.71622,                 1.0472,                0.71181,                0.70291,                0.73267,                0.51894,                 1.0067,                0.77995,                 1.0736,              0.0095248,              0.0095248,              0.0095248
                     27,                0.94632,                0.69856,                 1.0258,                0.48857,                0.24807,                 0.2365,                0.14298,                 2.0282,                 2.7053,                  1.768,               0.009505,               0.009505,               0.009505
                     28,                 0.9177,                0.66699,                 1.0204,                0.47292,                 0.0564,                0.07881,                0.03433,                 3.3728,                 4.6752,                 2.6616,              0.0094852,              0.0094852,              0.0094852
                     29,                0.91196,                0.65217,                 1.0136,                0.58774,                0.20254,                0.23513,                0.14381,                 2.2509,                 2.5547,                 1.8606,              0.0094654,              0.0094654,              0.0094654
                     30,                0.89913,                0.62631,                 1.0118,                0.63366,                0.23508,                0.28947,                0.17229,                 2.0162,                 2.2731,                 1.7078,              0.0094456,              0.0094456,              0.0094456
                     31,                0.89262,                0.61618,                 1.0095,                0.71623,                0.48161,                0.61706,                0.39139,                 1.2348,                 1.1335,                 1.2083,              0.0094258,              0.0094258,              0.0094258
                     32,                0.89376,                0.60999,                 1.0028,                0.41078,                0.15567,                 0.1473,                0.07682,                 2.7402,                 4.0983,                 2.1677,               0.009406,               0.009406,               0.009406
                     33,                0.90979,                0.64099,                 1.0348,                 0.7177,                0.68943,                0.73198,                0.50194,                  1.028,                0.76308,                 1.0797,              0.0093862,              0.0093862,              0.0093862
                     34,                0.87987,                0.60403,                0.99469,                0.51523,                0.19794,                0.17568,                0.10079,                 2.6122,                 3.2722,                 2.1413,              0.0093664,              0.0093664,              0.0093664
                     35,                0.89228,                0.60158,                0.99952,                0.58791,                0.18407,                0.22491,                0.13368,                 2.4692,                 2.8319,                 2.1077,              0.0093466,              0.0093466,              0.0093466
                     36,                0.86833,                0.58875,                0.99225,                0.70777,                0.25054,                0.34102,                0.20895,                 1.8077,                 2.4893,                 1.6216,              0.0093268,              0.0093268,              0.0093268
                     37,                0.86085,                0.58022,                0.98779,                 0.6329,                 0.4527,                0.50772,                0.32867,                 1.2793,                 1.3866,                 1.2376,               0.009307,               0.009307,               0.009307
                     38,                0.85584,                0.57763,                0.99995,                0.54004,                0.18457,                 0.2062,                0.12379,                 2.4446,                 3.5865,                 2.0634,              0.0092872,              0.0092872,              0.0092872
                     39,                0.86542,                0.60904,                0.99894,                0.62264,                 0.1945,                0.22214,                0.13324,                 2.3026,                 3.5333,                 2.0767,              0.0092674,              0.0092674,              0.0092674
                     40,                0.84232,                0.56166,                0.98147,                0.67001,                0.21555,                0.24911,                0.15654,                 1.9632,                 3.1954,                 1.8382,              0.0092476,              0.0092476,              0.0092476
                     41,                0.84883,                0.55452,                0.97869,                0.75792,                0.52204,                0.65627,                 0.4382,                 1.1666,                0.89656,                 1.1812,              0.0092278,              0.0092278,              0.0092278
                     42,                0.82768,                 0.5426,                 0.9751,                0.86688,                0.74557,                0.82566,                0.60893,                0.91157,                0.61987,                 1.0319,               0.009208,               0.009208,               0.009208
                     43,                 0.8356,                0.54452,                 0.9741,                0.70796,                0.30622,                0.36079,                0.22693,                 1.6461,                 2.0225,                 1.5353,              0.0091882,              0.0091882,              0.0091882
                     44,                0.81839,                 0.5331,                0.96802,                0.84554,                0.75062,                0.82116,                0.61129,                 0.9054,                0.62416,                  1.028,              0.0091684,              0.0091684,              0.0091684
                     45,                0.81709,                0.52991,                0.97389,                0.59301,                0.26525,                 0.2884,                0.18205,                 1.9616,                 2.4471,                 1.7492,              0.0091486,              0.0091486,              0.0091486
                     46,                0.81596,                0.51531,                0.96404,                0.85037,                0.77044,                0.83261,                0.61085,                0.90658,                0.59937,                 1.0258,              0.0091288,              0.0091288,              0.0091288
                     47,                0.80856,                0.51088,                0.96569,                0.56839,                0.17856,                0.21528,                  0.133,                 2.3261,                 3.7052,                  2.028,               0.009109,               0.009109,               0.009109
                     48,                0.81433,                0.51967,                0.96715,                0.58501,                0.25035,                0.28508,                0.17832,                 2.0211,                 2.6613,                 1.6852,              0.0090892,              0.0090892,              0.0090892
                     49,                0.81129,                0.53587,                0.96991,                0.67476,                0.57862,                0.64695,                0.45453,                 1.0934,                 1.0535,                 1.1507,              0.0090694,              0.0090694,              0.0090694
                     50,                0.80017,                 0.5036,                0.96086,                0.48477,                0.23808,                0.23221,                0.14575,                 2.2956,                 3.7591,                 2.0859,              0.0090496,              0.0090496,              0.0090496
                     51,                0.79631,                0.49455,                0.95961,                0.66502,                0.49684,                0.58276,                0.38434,                 1.2474,                 1.3626,                 1.2355,              0.0090298,              0.0090298,              0.0090298
                     52,                0.79925,                0.50197,                0.95625,                0.65956,                0.54348,                0.64225,                0.42876,                 1.1302,                 1.0725,                 1.1727,                0.00901,                0.00901,                0.00901
                     53,                0.77995,                0.48633,                0.95268,                0.73081,                0.65161,                0.72348,                0.50287,                 1.0244,                0.80993,                 1.0939,              0.0089902,              0.0089902,              0.0089902
                     54,                0.79152,                0.48821,                0.95671,                0.84406,                0.80068,                0.85211,                 0.6416,                0.87198,                0.56512,                 1.0105,              0.0089704,              0.0089704,              0.0089704
                     55,                0.78487,                0.48208,                0.94919,                 0.6693,                0.35922,                0.43255,                0.29011,                 1.4152,                 1.7763,                 1.3595,              0.0089506,              0.0089506,              0.0089506
                     56,                0.77767,                0.47422,                0.95017,                0.84924,                0.77239,                0.84994,                0.64117,                0.88221,                0.55608,                 1.0155,              0.0089308,              0.0089308,              0.0089308
                     57,                0.77393,                  0.483,                0.94909,                 0.8388,                0.82002,                0.86582,                0.65187,                0.85464,                0.55399,                 1.0016,               0.008911,               0.008911,               0.008911
                     58,                0.77676,                0.47432,                0.94742,                0.72225,                0.32481,                0.41257,                0.26498,                  1.551,                  2.172,                 1.4417,              0.0088912,              0.0088912,              0.0088912
                     59,                0.76609,                0.46325,                0.94293,                0.71803,                0.48372,                0.59683,                0.39209,                 1.2264,                 1.2944,                 1.1979,              0.0088714,              0.0088714,              0.0088714
                     60,                0.77283,                0.49592,                0.94645,                0.85415,                0.74696,                0.81641,                0.59726,                0.90814,                0.62159,                 1.0295,              0.0088516,              0.0088516,              0.0088516
                     61,                0.76436,                0.45486,                0.94252,                0.85162,                0.63268,                0.72788,                0.51419,                0.99341,                0.79391,                 1.0806,              0.0088318,              0.0088318,              0.0088318
                     62,                0.75546,                0.46129,                 0.9406,                0.84395,                 0.8021,                0.85337,                 0.6503,                0.86352,                0.54597,                 1.0068,               0.008812,               0.008812,               0.008812
                     63,                0.76163,                0.45881,                0.94377,                0.71807,                0.38353,                0.48059,                0.31439,                 1.3972,                 1.8969,                 1.3632,              0.0087922,              0.0087922,              0.0087922
                     64,                0.75807,                0.44719,                0.93815,                 0.6307,                0.22229,                0.25902,                0.16148,                 1.9995,                  3.147,                 1.7833,              0.0087724,              0.0087724,              0.0087724
                     65,                0.74501,                0.44453,                0.93723,                0.67741,                0.23492,                0.29719,                0.19228,                  2.005,                 2.8275,                  1.761,              0.0087526,              0.0087526,              0.0087526
                     66,                0.74857,                0.44408,                0.93625,                0.85431,                0.68118,                0.79682,                0.58521,                0.93589,                0.67273,                 1.0529,              0.0087328,              0.0087328,              0.0087328
                     67,                0.77159,                 0.4548,                0.94797,                0.83265,                0.80787,                0.84702,                0.64622,                0.83418,                 0.5264,                  1.001,               0.008713,               0.008713,               0.008713
                     68,                0.74292,                0.44545,                0.93324,                0.86936,                0.72407,                0.81649,                0.60139,                 0.9086,                0.62656,                 1.0311,              0.0086932,              0.0086932,              0.0086932
                     69,                 0.7436,                0.44059,                0.94044,                 0.8095,                0.77728,                0.82894,                0.60088,                0.91687,                0.60981,                 1.0431,              0.0086734,              0.0086734,              0.0086734
                     70,                0.73624,                0.43569,                 0.9313,                0.71133,                 0.4192,                0.54152,                0.36456,                 1.2444,                 1.6477,                 1.2223,              0.0086536,              0.0086536,              0.0086536
                     71,                 0.7367,                0.43662,                0.93318,                 0.8651,                0.77913,                0.83822,                0.62376,                0.88895,                0.57174,                 1.0256,              0.0086338,              0.0086338,              0.0086338
                     72,                0.73695,                0.44243,                0.92997,                0.74591,                0.58052,                0.67249,                0.46994,                 1.0659,                0.99025,                 1.1363,               0.008614,               0.008614,               0.008614
                     73,                0.72908,                0.42775,                0.93057,                0.74221,                0.42108,                0.55842,                0.36316,                 1.2899,                  1.543,                 1.2799,              0.0085942,              0.0085942,              0.0085942
                     74,                0.72905,                0.43076,                0.92584,                0.83622,                0.82808,                0.87884,                0.67152,                0.82517,                0.51092,                0.99797,              0.0085744,              0.0085744,              0.0085744
                     75,                0.72038,                0.42807,                0.92283,                0.88416,                0.81991,                0.86554,                0.66796,                0.83377,                 0.5181,                 1.0015,              0.0085546,              0.0085546,              0.0085546
                     76,                0.72085,                 0.4188,                0.92475,                0.79222,                0.66101,                0.73415,                0.51751,                0.99387,                0.76976,                 1.0767,              0.0085348,              0.0085348,              0.0085348
                     77,                0.71261,                0.41772,                0.92004,                0.77962,                0.33769,                0.47931,                0.31678,                 1.3199,                  1.986,                 1.2917,               0.008515,               0.008515,               0.008515
                     78,                0.71295,                0.41917,                0.92413,                0.90313,                0.78572,                0.85865,                0.65503,                0.82788,                0.50441,                0.99692,              0.0084952,              0.0084952,              0.0084952
                     79,                0.71578,                0.41502,                0.92041,                0.84239,                0.70875,                0.79499,                0.56474,                0.95972,                0.64901,                  1.064,              0.0084754,              0.0084754,              0.0084754
                     80,                0.71354,                0.41519,                0.92371,                0.83098,                0.78178,                0.83754,                0.61814,                0.88795,                0.57307,                 1.0264,              0.0084556,              0.0084556,              0.0084556
                     81,                0.70984,                0.41221,                0.91626,                0.89852,                0.80458,                0.88939,                0.68137,                0.81893,                0.49871,                0.99434,              0.0084358,              0.0084358,              0.0084358
                     82,                0.69976,                0.40535,                0.91986,                0.86962,                0.76554,                0.82471,                0.61214,                  0.873,                0.58359,                 1.0171,               0.008416,               0.008416,               0.008416
                     83,                0.70445,                0.42009,                0.92788,                0.88588,                0.80285,                0.87754,                0.67268,                0.82716,                0.52365,                0.99318,              0.0083962,              0.0083962,              0.0083962
                     84,                0.69992,                0.41454,                0.91523,                0.85267,                0.67689,                0.76619,                 0.5606,                0.92893,                 0.6859,                 1.0527,              0.0083764,              0.0083764,              0.0083764
                     85,                0.69296,                0.40849,                0.91465,                0.90955,                0.82179,                0.90695,                0.70549,                 0.8111,                 0.4904,                0.99177,              0.0083566,              0.0083566,              0.0083566
                     86,                0.70159,                0.40277,                0.92265,                0.77119,                0.75436,                0.79395,                0.58338,                0.90669,                0.64544,                 1.0453,              0.0083368,              0.0083368,              0.0083368
                     87,                0.69776,                0.39872,                0.92135,                0.78073,                0.76405,                0.79773,                0.57248,                0.91847,                0.60352,                 1.0531,               0.008317,               0.008317,               0.008317
                     88,                0.69149,                0.39331,                 0.9122,                0.90193,                0.81032,                0.87386,                0.67261,                0.81657,                0.48891,                  0.996,              0.0082972,              0.0082972,              0.0082972
                     89,                0.69531,                0.42059,                0.90919,                 0.8413,                0.75037,                0.80577,                 0.5925,                0.90855,                0.59676,                 1.0394,              0.0082774,              0.0082774,              0.0082774
                     90,                0.68875,                0.39854,                0.91198,                0.86313,                0.83685,                0.88197,                0.67965,                0.81815,                0.50019,                0.99275,              0.0082576,              0.0082576,              0.0082576
                     91,                 0.6823,                0.39985,                0.91372,                0.86164,                 0.8356,                0.89209,                0.69409,                0.81486,                0.50491,                0.99356,              0.0082378,              0.0082378,              0.0082378
                     92,                0.67638,                0.39114,                0.91063,                0.91846,                0.81999,                0.87478,                0.68536,                0.80756,                0.50015,                 0.9935,               0.008218,               0.008218,               0.008218
                     93,                0.69271,                 0.3995,                0.91303,                0.89488,                0.81476,                0.89051,                0.69095,                0.80839,                 0.4933,                0.98813,              0.0081982,              0.0081982,              0.0081982
                     94,                0.67943,                0.38448,                0.90958,                0.91674,                0.80667,                0.89113,                 0.6915,                0.80118,                0.49715,                0.99111,              0.0081784,              0.0081784,              0.0081784
                     95,                0.68123,                0.38619,                0.90829,                0.89312,                0.82426,                 0.8781,                0.68122,                0.81184,                0.48717,                0.99108,              0.0081586,              0.0081586,              0.0081586
                     96,                  0.684,                0.38701,                0.91011,                0.91181,                0.82423,                0.90083,                0.70445,                0.79266,                0.47719,                0.98523,              0.0081388,              0.0081388,              0.0081388
                     97,                0.67648,                0.38243,                0.90705,                0.92131,                0.80265,                 0.8663,                0.67816,                 0.7966,                0.49041,                0.98409,               0.008119,               0.008119,               0.008119
                     98,                0.67489,                 0.3868,                0.90566,                0.81161,                0.72124,                0.78074,                0.57301,                0.91766,                0.70683,                 1.0441,              0.0080992,              0.0080992,              0.0080992
                     99,                0.66959,                0.38661,                0.90601,                 0.8927,                0.81153,                0.88594,                0.68536,                0.79502,                 0.4752,                0.98427,              0.0080794,              0.0080794,              0.0080794
                    100,                0.66235,                0.37839,                0.90163,                 0.7324,                0.55885,                0.61973,                 0.4305,                 1.0543,                 1.0252,                  1.131,              0.0080596,              0.0080596,              0.0080596
                    101,                0.66439,                0.38241,                0.90252,                 0.8435,                0.67944,                0.76505,                 0.5393,                0.94256,                0.75242,                 1.0667,              0.0080398,              0.0080398,              0.0080398
                    102,                0.66426,                0.37759,                 0.9055,                0.89228,                0.75306,                0.83691,                0.63647,                0.85583,                0.53357,                 1.0141,                0.00802,                0.00802,                0.00802
                    103,                0.66324,                0.37536,                0.90216,                0.88838,                0.81111,                0.86983,                0.67175,                0.81472,                0.49992,                0.99849,              0.0080002,              0.0080002,              0.0080002
                    104,                0.66221,                0.37454,                0.90503,                0.90682,                0.81653,                0.89989,                0.70477,                0.80409,                0.48551,                0.99392,              0.0079804,              0.0079804,              0.0079804
                    105,                0.65435,                0.37154,                0.90017,                0.91977,                0.84464,                0.89962,                0.70386,                0.79032,                  0.478,                 0.9863,              0.0079606,              0.0079606,              0.0079606
                    106,                0.65725,                0.37282,                0.90308,                0.91992,                0.81885,                0.89825,                0.69383,                0.78898,                0.46739,                0.98792,              0.0079408,              0.0079408,              0.0079408
                    107,                0.66046,                0.39199,                0.90372,                 0.7654,                0.53071,                0.61632,                0.42487,                 1.0409,                 1.1391,                 1.1266,               0.007921,               0.007921,               0.007921
                    108,                0.65626,                0.37041,                0.90176,                0.91739,                0.81628,                0.90091,                 0.7059,                0.78123,                 0.4658,                0.98382,              0.0079012,              0.0079012,              0.0079012
                    109,                0.65101,                0.36461,                0.89728,                0.88194,                0.78684,                0.85455,                0.65331,                0.82592,                0.53118,                 1.0055,              0.0078814,              0.0078814,              0.0078814
                    110,                0.65112,                0.36323,                0.89441,                0.82358,                0.87481,                0.89416,                0.69872,                0.79222,                0.47689,                0.98796,              0.0078616,              0.0078616,              0.0078616
