                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 1.2288,                 1.0385,                 1.2045,                0.58432,                0.36984,                0.37677,                0.23136,                 1.5193,                 2.1472,                 1.2575,             0.00090892,             0.00090892,             0.00090892
                     49,                 1.2169,                 1.0359,                 1.1877,                  0.593,                0.28305,                0.29852,                0.15647,                 1.7374,                 2.1438,                 1.3306,             0.00090694,             0.00090694,             0.00090694
                     50,                 1.1996,                 1.0485,                  1.194,                0.50128,                 0.3584,                0.34225,                0.21042,                 1.5054,                    inf,                 1.2777,             0.00090496,             0.00090496,             0.00090496
                     51,                 1.1628,                 1.0183,                 1.1682,                0.52412,                0.32895,                0.37322,                0.22948,                 1.5241,                 2.5355,                 1.2643,             0.00090298,             0.00090298,             0.00090298
                     52,                 1.1574,                0.98307,                   1.17,                0.54127,                0.37097,                0.35719,                0.20803,                 1.5281,                 2.0972,                 1.2674,               0.000901,               0.000901,               0.000901
                     53,                 1.1469,                0.96124,                 1.1629,                0.54793,                0.36737,                0.36221,                0.21842,                 1.5002,                 1.9526,                 1.2666,             0.00089902,             0.00089902,             0.00089902
                     54,                 1.1347,                0.95181,                 1.1586,                0.69271,                0.21016,                0.23445,                0.12426,                   1.95,                 2.6433,                 1.5054,             0.00089704,             0.00089704,             0.00089704
                     55,                 1.1556,                0.96071,                 1.1623,                0.60164,                0.32216,                 0.3918,                0.23464,                  1.443,                 1.8646,                 1.2324,             0.00089506,             0.00089506,             0.00089506
                     56,                 1.1389,                  0.956,                 1.1577,                 0.6138,                0.31905,                0.36885,                0.20698,                 1.5718,                 2.0798,                 1.3287,             0.00089308,             0.00089308,             0.00089308
                     57,                 1.1448,                0.93662,                 1.1622,                0.42661,                0.36403,                0.36373,                 0.2166,                  1.649,                 1.9602,                  1.307,              0.0008911,              0.0008911,              0.0008911
                     58,                  1.144,                0.93159,                  1.149,                0.71786,                0.36647,                0.42512,                0.26205,                 1.4551,                 1.7535,                 1.2611,             0.00088912,             0.00088912,             0.00088912
                     59,                 1.1282,                0.93851,                   1.16,                0.67006,                0.36641,                0.44148,                0.27694,                 1.4843,                 1.9057,                 1.2562,             0.00088714,             0.00088714,             0.00088714
                     60,                 1.1609,                0.93886,                 1.1621,                0.64311,                0.32822,                0.38261,                0.22652,                 1.5979,                 2.1328,                 1.3279,             0.00088516,             0.00088516,             0.00088516
                     61,                 1.1355,                0.91811,                  1.156,                0.68136,                0.30844,                0.38974,                0.21407,                 1.5434,                 1.9614,                 1.2891,             0.00088318,             0.00088318,             0.00088318
                     62,                 1.1491,                0.93902,                 1.1564,                0.63543,                 0.2917,                0.34873,                0.21604,                 1.5752,                 2.1256,                 1.3287,              0.0008812,              0.0008812,              0.0008812
                     63,                 1.1284,                0.91193,                 1.1383,                0.47824,                0.44818,                 0.4334,                0.24782,                 1.5262,                 1.8454,                 1.2684,             0.00087922,             0.00087922,             0.00087922
                     64,                  1.113,                0.89561,                 1.1402,                0.57804,                 0.4044,                0.41805,                  0.245,                 1.5036,                 1.9648,                 1.2525,             0.00087724,             0.00087724,             0.00087724
                     65,                 1.0962,                0.88177,                 1.1435,                0.63397,                0.32997,                0.41262,                0.24094,                 1.5745,                 2.1035,                 1.2736,             0.00087526,             0.00087526,             0.00087526
                     66,                 1.1005,                0.89452,                 1.1287,                0.57329,                0.34476,                0.40809,                0.24592,                 1.4854,                 1.9594,                  1.259,             0.00087328,             0.00087328,             0.00087328
                     67,                 1.1065,                0.86808,                 1.1296,                0.60286,                0.36823,                0.39961,                0.24876,                 1.4748,                 1.9926,                 1.2473,              0.0008713,              0.0008713,              0.0008713
                     68,                 1.0921,                0.88575,                  1.131,                0.60724,                0.40736,                0.40595,                0.24753,                  1.444,                  1.754,                  1.246,             0.00086932,             0.00086932,             0.00086932
                     69,                 1.1053,                0.86169,                 1.1494,                0.50337,                0.29505,                0.25156,                 0.1436,                 1.5237,                    inf,                  1.291,             0.00086734,             0.00086734,             0.00086734
                     70,                  1.098,                0.89557,                 1.1292,                0.52642,                0.46489,                0.43383,                0.27793,                 1.4557,                 1.9115,                 1.2376,             0.00086536,             0.00086536,             0.00086536
                     71,                 1.0956,                0.86381,                 1.1258,                0.67167,                0.34063,                0.42975,                0.26303,                 1.4543,                 1.7055,                 1.2505,             0.00086338,             0.00086338,             0.00086338
                     72,                 1.0893,                0.84187,                 1.1135,                0.70842,                 0.3752,                0.43716,                 0.2613,                 1.4819,                 1.8767,                 1.2394,              0.0008614,              0.0008614,              0.0008614
                     73,                 1.0648,                0.84774,                 1.1279,                 0.7012,                0.38893,                0.45827,                0.27089,                 1.4631,                 1.9096,                  1.245,             0.00085942,             0.00085942,             0.00085942
                     74,                 1.0794,                0.86125,                 1.1363,                0.62812,                0.43129,                0.43303,                0.26745,                  1.425,                 1.7247,                 1.2445,             0.00085744,             0.00085744,             0.00085744
                     75,                 1.0922,                0.84685,                  1.123,                0.69094,                0.37474,                0.41294,                0.25907,                 1.4452,                 1.6393,                 1.2416,             0.00085546,             0.00085546,             0.00085546
                     76,                 1.0742,                0.81851,                 1.1014,                0.60851,                0.38478,                0.42563,                0.25779,                  1.402,                 1.7258,                 1.2294,             0.00085348,             0.00085348,             0.00085348
                     77,                 1.0632,                0.81698,                 1.1157,                0.72878,                0.31272,                0.39923,                0.22627,                 1.5187,                 2.0242,                 1.2511,              0.0008515,              0.0008515,              0.0008515
                     78,                 1.0618,                0.84199,                 1.1244,                 0.5139,                0.41117,                0.40513,                0.25173,                 1.4334,                 1.9844,                 1.2344,             0.00084952,             0.00084952,             0.00084952
                     79,                 1.0598,                0.82633,                 1.1158,                0.69964,                0.38368,                0.45132,                0.27226,                 1.4596,                 1.7165,                 1.2396,             0.00084754,             0.00084754,             0.00084754
                     80,                 1.0645,                0.83925,                 1.1232,                0.59365,                0.34316,                0.38428,                 0.2216,                 1.5394,                 1.9873,                 1.2812,             0.00084556,             0.00084556,             0.00084556
                     81,                  1.045,                0.81269,                 1.1206,                 0.5854,                0.43107,                0.43945,                0.28163,                  1.413,                 1.7031,                 1.2398,             0.00084358,             0.00084358,             0.00084358
                     82,                 1.0654,                0.81434,                 1.1184,                0.63018,                0.41119,                0.42381,                0.25833,                 1.5119,                 1.9153,                  1.272,              0.0008416,              0.0008416,              0.0008416
                     83,                 1.0499,                0.82628,                 1.1062,                0.62641,                0.39237,                0.48547,                0.29154,                 1.4489,                  1.695,                  1.238,             0.00083962,             0.00083962,             0.00083962
                     84,                 1.0656,                0.83848,                 1.1142,                0.52783,                0.50102,                 0.4625,                0.27099,                 1.4785,                 1.8159,                 1.2486,             0.00083764,             0.00083764,             0.00083764
                     85,                 1.0408,                0.82642,                 1.1077,                0.57025,                0.40701,                0.43611,                0.27541,                 1.4378,                 1.7969,                 1.2524,             0.00083566,             0.00083566,             0.00083566
                     86,                 1.0687,                0.83438,                 1.1144,                0.69771,                0.39674,                0.41583,                0.26059,                 1.4632,                 2.0048,                 1.2525,             0.00083368,             0.00083368,             0.00083368
                     87,                 1.0642,                0.82065,                 1.1067,                0.55802,                0.40811,                0.43788,                0.25588,                 1.4724,                 1.7539,                 1.2298,              0.0008317,              0.0008317,              0.0008317
                     88,                 1.0408,                0.79375,                 1.1078,                0.64275,                0.42169,                0.45884,                0.28521,                 1.4223,                 1.6526,                 1.2332,             0.00082972,             0.00082972,             0.00082972
                     89,                 1.0416,                0.79711,                 1.1077,                0.64957,                0.44988,                0.46456,                0.28722,                 1.4638,                 1.8857,                 1.2438,             0.00082774,             0.00082774,             0.00082774
                     90,                 1.0367,                0.78804,                 1.1036,                 0.6581,                0.42238,                0.45371,                0.26784,                 1.4853,                 1.7955,                 1.2379,             0.00082576,             0.00082576,             0.00082576
                     91,                   1.01,                0.76679,                 1.0915,                0.64594,                0.42136,                0.43911,                0.26029,                 1.4502,                 1.8022,                 1.2374,             0.00082378,             0.00082378,             0.00082378
                     92,                 1.0267,                0.77379,                 1.0979,                0.57639,                0.46304,                0.46629,                0.28465,                 1.4611,                 1.6841,                 1.2474,              0.0008218,              0.0008218,              0.0008218
                     93,                 1.0436,                 0.7954,                 1.1011,                0.65781,                0.37464,                0.41792,                0.25132,                 1.4415,                 1.7312,                 1.2483,             0.00081982,             0.00081982,             0.00081982
                     94,                  1.022,                0.78071,                 1.0986,                0.74431,                0.39518,                0.45619,                0.27107,                 1.4394,                 1.8603,                 1.2417,             0.00081784,             0.00081784,             0.00081784
                     95,                 1.0338,                0.76565,                 1.0896,                0.70171,                0.37465,                0.44827,                0.27223,                 1.4066,                  1.864,                 1.2236,             0.00081586,             0.00081586,             0.00081586
                     96,                  1.031,                0.77984,                 1.0915,                 0.7451,                0.39247,                0.46284,                0.28509,                 1.4221,                  1.815,                 1.2463,             0.00081388,             0.00081388,             0.00081388
                     97,                 1.0152,                0.76306,                 1.0846,                 0.6053,                0.48173,                0.46331,                0.29096,                 1.4338,                 1.9837,                 1.2253,              0.0008119,              0.0008119,              0.0008119
                     98,                  1.022,                0.77223,                 1.1002,                 0.7419,                0.39555,                0.46371,                0.27939,                 1.4265,                 1.8736,                 1.2326,             0.00080992,             0.00080992,             0.00080992
                     99,                 1.0233,                0.76206,                 1.0956,                0.62134,                0.40139,                  0.433,                0.25884,                 1.4594,                 1.7639,                 1.2579,             0.00080794,             0.00080794,             0.00080794
                    100,                 1.0091,                0.75328,                 1.0812,                 0.6523,                0.45966,                0.48074,                 0.2816,                 1.4503,                 1.6226,                 1.2274,             0.00080596,             0.00080596,             0.00080596
                    101,                 1.0296,                0.76994,                 1.1101,                0.54852,                0.45728,                0.46856,                0.28292,                 1.3746,                 1.8018,                 1.1944,             0.00080398,             0.00080398,             0.00080398
                    102,                0.99921,                0.73591,                 1.0848,                0.68562,                0.40072,                0.50059,                0.30515,                  1.408,                 1.6035,                 1.2152,               0.000802,               0.000802,               0.000802
                    103,                 1.0116,                0.73406,                 1.0816,                0.58331,                0.44695,                0.47675,                 0.2963,                 1.4046,                 1.5893,                 1.2251,             0.00080002,             0.00080002,             0.00080002
                    104,                 1.0234,                0.76671,                 1.0958,                0.58682,                0.42244,                0.44605,                0.26346,                 1.4439,                 1.9845,                 1.2375,             0.00079804,             0.00079804,             0.00079804
                    105,                 1.0047,                0.74244,                 1.0871,                0.71794,                0.43699,                0.50845,                0.30889,                 1.4525,                 1.6711,                 1.2459,             0.00079606,             0.00079606,             0.00079606
                    106,                 1.0024,                0.72211,                  1.073,                0.84841,                0.39752,                0.51513,                0.31124,                 1.4264,                 1.7718,                 1.2224,             0.00079408,             0.00079408,             0.00079408
                    107,                 1.0015,                0.72925,                 1.0785,                0.73981,                0.42519,                0.48625,                0.29882,                 1.3808,                  1.781,                 1.2001,              0.0007921,              0.0007921,              0.0007921
                    108,                0.97147,                0.72388,                 1.0695,                0.68269,                0.42099,                0.45876,                0.28405,                 1.4457,                 1.8346,                 1.2685,             0.00079012,             0.00079012,             0.00079012
                    109,                0.98568,                0.72294,                 1.0717,                0.64908,                0.41429,                0.46435,                 0.2814,                 1.3928,                 1.5698,                 1.2153,             0.00078814,             0.00078814,             0.00078814
                    110,                0.98085,                0.73009,                 1.0616,                 0.6074,                0.44014,                 0.4823,                 0.2866,                 1.4346,                  1.665,                  1.223,             0.00078616,             0.00078616,             0.00078616
                    111,                 1.0035,                0.73922,                 1.0747,                0.55264,                0.49279,                0.50711,                0.32218,                  1.376,                  1.542,                  1.208,             0.00078418,             0.00078418,             0.00078418
                    112,                0.97396,                0.72705,                 1.0803,                0.69765,                0.41739,                0.50283,                0.32099,                 1.3822,                 1.6006,                 1.2212,              0.0007822,              0.0007822,              0.0007822
                    113,                0.96167,                0.70011,                 1.0621,                0.58246,                0.43956,                0.48361,                0.29627,                 1.4122,                 1.7648,                  1.226,             0.00078022,             0.00078022,             0.00078022
                    114,                0.96753,                 0.7223,                 1.0744,                 0.6682,                0.44535,                  0.495,                0.28228,                 1.4248,                 1.6343,                 1.2386,             0.00077824,             0.00077824,             0.00077824
                    115,                0.98108,                 0.7377,                 1.0647,                0.55182,                0.44179,                0.45746,                0.27726,                 1.4402,                 1.6539,                 1.2337,             0.00077626,             0.00077626,             0.00077626
                    116,                0.97202,                0.71383,                  1.067,                0.67274,                0.43279,                0.45541,                0.26413,                 1.4553,                 1.7543,                   1.26,             0.00077428,             0.00077428,             0.00077428
                    117,                 0.9609,                0.68925,                  1.069,                0.67617,                0.47178,                0.48244,                0.29592,                 1.3665,                 1.6462,                 1.2042,              0.0007723,              0.0007723,              0.0007723
                    118,                0.96806,                 0.7104,                 1.0876,                0.61352,                0.42408,                0.50445,                0.30857,                 1.3986,                 1.6048,                 1.2134,             0.00077032,             0.00077032,             0.00077032
                    119,                 1.0038,                0.74826,                 1.0843,                0.56565,                0.47644,                0.47968,                0.30163,                 1.3979,                 1.7804,                 1.2242,             0.00076834,             0.00076834,             0.00076834
                    120,                0.99063,                0.72475,                 1.0872,                0.48375,                0.44202,                0.44087,                0.27299,                 1.4329,                 1.8582,                 1.2391,             0.00076636,             0.00076636,             0.00076636
                    121,                0.97901,                 0.6996,                 1.0643,                0.67866,                0.44777,                0.49933,                0.30965,                 1.3945,                 1.7033,                  1.214,             0.00076438,             0.00076438,             0.00076438
                    122,                0.98123,                 0.7027,                 1.0659,                0.51346,                0.51914,                0.50869,                0.31331,                 1.3679,                 1.7702,                 1.2036,              0.0007624,              0.0007624,              0.0007624
                    123,                0.97049,                0.70248,                 1.0606,                0.72459,                0.44806,                0.52761,                0.33106,                 1.3782,                 1.6839,                 1.2061,             0.00076042,             0.00076042,             0.00076042
                    124,                0.95971,                0.69283,                 1.0707,                0.66862,                0.43345,                0.47347,                  0.299,                 1.3784,                 1.6695,                 1.2128,             0.00075844,             0.00075844,             0.00075844
                    125,                0.96759,                 0.7029,                 1.0713,                0.64459,                0.47062,                0.49692,                0.30191,                 1.3992,                 1.7859,                 1.2238,             0.00075646,             0.00075646,             0.00075646
                    126,                0.96295,                0.69581,                 1.0668,                0.64496,                0.43634,                0.52163,                0.33547,                 1.3652,                 1.5953,                 1.2129,             0.00075448,             0.00075448,             0.00075448
                    127,                 0.9416,                0.66524,                 1.0468,                0.65865,                0.45251,                 0.5163,                0.30513,                 1.4233,                 1.7883,                 1.2416,              0.0007525,              0.0007525,              0.0007525
                    128,                0.96265,                0.67744,                 1.0567,                0.67626,                0.44431,                0.48682,                0.30498,                 1.4096,                 1.6012,                 1.2128,             0.00075052,             0.00075052,             0.00075052
                    129,                0.95299,                0.67383,                 1.0613,                0.72188,                0.42779,                0.51257,                0.32152,                 1.4023,                 1.6324,                 1.2109,             0.00074854,             0.00074854,             0.00074854
                    130,                0.96823,                0.69166,                 1.0662,                0.76144,                0.45114,                0.51962,                0.33416,                  1.385,                 1.7582,                 1.2137,             0.00074656,             0.00074656,             0.00074656
                    131,                0.96796,                0.67613,                 1.0621,                0.70608,                0.49369,                0.52414,                0.30973,                 1.4517,                 1.7395,                 1.2224,             0.00074458,             0.00074458,             0.00074458
                    132,                 0.9493,                0.67532,                 1.0525,                0.66691,                0.46774,                0.48827,                0.30605,                  1.419,                 1.7932,                 1.2239,              0.0007426,              0.0007426,              0.0007426
                    133,                0.95079,                0.66822,                 1.0559,                0.69811,                0.45771,                0.50673,                0.31444,                 1.3918,                 1.8128,                 1.2147,             0.00074062,             0.00074062,             0.00074062
                    134,                0.95799,                 0.6671,                 1.0595,                0.61749,                0.47022,                0.51904,                0.31284,                 1.4233,                  1.725,                 1.2168,             0.00073864,             0.00073864,             0.00073864
                    135,                0.94287,                0.68507,                 1.0648,                0.70485,                0.42227,                0.49711,                0.29975,                 1.4148,                 1.6401,                 1.2168,             0.00073666,             0.00073666,             0.00073666
                    136,                0.94758,                0.68055,                 1.0542,                0.63095,                 0.4983,                0.53331,                0.31602,                 1.4166,                 1.5753,                 1.2293,             0.00073468,             0.00073468,             0.00073468
                    137,                0.92465,                0.65505,                 1.0494,                0.64943,                0.47317,                0.51326,                0.30348,                 1.4278,                 1.6784,                 1.2327,              0.0007327,              0.0007327,              0.0007327
                    138,                0.94771,                 0.6658,                 1.0529,                0.52146,                0.56083,                0.51493,                0.29599,                 1.4536,                 1.6679,                  1.239,             0.00073072,             0.00073072,             0.00073072
                    139,                0.94369,                0.67468,                 1.0476,                0.71911,                0.48535,                0.50946,                0.31266,                   1.41,                 1.6495,                 1.2213,             0.00072874,             0.00072874,             0.00072874
                    140,                0.91187,                0.64169,                 1.0367,                 0.7358,                0.43674,                0.50052,                0.30246,                 1.4036,                 1.8131,                 1.2269,             0.00072676,             0.00072676,             0.00072676
                    141,                0.94042,                0.66304,                 1.0527,                0.69311,                 0.4753,                0.51312,                0.31931,                 1.3605,                 1.5654,                 1.2034,             0.00072478,             0.00072478,             0.00072478
                    142,                 0.9185,                  0.644,                 1.0451,                0.57546,                0.40852,                0.46554,                0.30037,                 1.3539,                 1.7306,                 1.2071,              0.0007228,              0.0007228,              0.0007228
                    143,                0.93578,                0.64902,                  1.054,                0.59012,                0.49238,                0.49187,                0.29288,                 1.4822,                 1.6617,                  1.243,             0.00072082,             0.00072082,             0.00072082
                    144,                0.93272,                0.66816,                 1.0613,                0.58947,                0.52464,                0.53319,                0.32339,                 1.4023,                  1.627,                  1.217,             0.00071884,             0.00071884,             0.00071884
                    145,                0.93198,                0.64963,                 1.0515,                0.59571,                0.51547,                0.53747,                0.32386,                 1.4019,                 1.7563,                 1.2024,             0.00071686,             0.00071686,             0.00071686
                    146,                0.93849,                 0.6673,                  1.055,                0.60747,                0.47515,                0.47867,                0.28572,                 1.4085,                 1.8557,                 1.2087,             0.00071488,             0.00071488,             0.00071488
                    147,                0.94072,                0.66172,                 1.0456,                0.52615,                0.47358,                 0.4967,                 0.2816,                 1.5221,                 1.8252,                 1.2501,              0.0007129,              0.0007129,              0.0007129
                    148,                0.94177,                0.66463,                  1.037,                0.68563,                0.45057,                0.49533,                0.30503,                 1.4012,                 1.5573,                 1.2068,             0.00071092,             0.00071092,             0.00071092
                    149,                0.92959,                0.64653,                 1.0335,                0.62717,                0.44033,                0.47097,                0.28513,                 1.3782,                 3.0396,                 1.2037,             0.00070894,             0.00070894,             0.00070894
                    150,                0.91709,                0.62482,                 1.0389,                 0.6356,                0.47806,                 0.5195,                0.32579,                 1.3966,                 1.5674,                 1.2186,             0.00070696,             0.00070696,             0.00070696
                    151,                0.90963,                0.63375,                 1.0332,                0.54563,                0.44577,                 0.4671,                0.28808,                 1.3929,                 1.7756,                 1.2318,             0.00070498,             0.00070498,             0.00070498
