                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                 1.0274,                0.76783,                 1.1541,                0.44763,                0.20424,                0.22047,                 0.1317,                 1.6749,                 1.7675,                 1.5589,              0.0001843,              0.0001843,              0.0001843
                     98,                0.98691,                0.73583,                 1.1415,                0.47781,                0.25149,                0.28154,                0.17467,                 1.5795,                  1.743,                 1.4708,             0.00018385,             0.00018385,             0.00018385
                     99,                 1.0059,                0.73072,                 1.1411,                0.54434,                0.24888,                0.28271,                 0.1789,                 1.5526,                 1.4742,                 1.4424,              0.0001834,              0.0001834,              0.0001834
                    100,                 1.0375,                0.74849,                 1.1422,                0.51899,                0.24445,                0.27139,                0.17069,                 1.5944,                  1.566,                 1.4847,             0.00018295,             0.00018295,             0.00018295
                    101,                 1.0212,                0.74726,                 1.1458,                0.51731,                0.24426,                 0.2882,                0.18033,                 1.5537,                 1.4661,                 1.4425,              0.0001825,              0.0001825,              0.0001825
                    102,                0.98436,                0.71619,                 1.1316,                0.52527,                0.23912,                0.27177,                0.17762,                 1.5381,                 1.5151,                 1.4641,             0.00018205,             0.00018205,             0.00018205
                    103,                0.98897,                0.71075,                  1.128,                0.58627,                 0.2483,                0.29315,                0.18422,                  1.501,                 1.4641,                 1.4273,              0.0001816,              0.0001816,              0.0001816
                    104,                0.97568,                0.72243,                 1.1273,                0.48277,                0.23281,                0.25252,                0.15718,                 1.5796,                 1.5881,                 1.4933,             0.00018116,             0.00018116,             0.00018116
                    105,                0.94505,                0.69712,                 1.1102,                0.50062,                0.24151,                0.27552,                0.17432,                 1.5435,                 1.5194,                 1.4642,             0.00018071,             0.00018071,             0.00018071
                    106,                 0.9673,                0.70315,                  1.122,                0.52973,                0.24448,                0.28707,                0.18213,                 1.5144,                  1.457,                 1.4338,             0.00018026,             0.00018026,             0.00018026
                    107,                 0.9488,                0.68469,                 1.1032,                0.47532,                0.24377,                0.27595,                0.17501,                 1.5408,                 1.5371,                 1.4541,             0.00017981,             0.00017981,             0.00017981
                    108,                 0.9872,                0.70476,                 1.1089,                0.53911,                0.23988,                 0.2778,                0.17791,                 1.5204,                  1.501,                 1.4408,             0.00017936,             0.00017936,             0.00017936
                    109,                 0.9295,                0.67552,                 1.0984,                0.53123,                 0.2493,                0.29092,                0.18367,                 1.4973,                 1.4875,                  1.417,             0.00017891,             0.00017891,             0.00017891
