                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.1646,                0.89665,                 1.1204,                0.44023,                0.19358,                0.20103,                0.10407,                  1.796,                 2.4615,                 1.3796,             0.00070102,             0.00070102,             0.00070102
                    154,                 1.1315,                0.86762,                 1.1158,                0.45458,                 0.1949,                0.18577,                0.09191,                 1.8812,                 2.5086,                  1.426,             0.00069904,             0.00069904,             0.00069904
                    155,                 1.1442,                0.87599,                 1.1387,                0.47975,                0.19387,                0.20339,                0.10448,                 1.7782,                 2.4063,                 1.3794,             0.00069706,             0.00069706,             0.00069706
                    156,                 1.1463,                0.87646,                 1.1303,                0.40532,                0.18961,                0.17668,                0.09194,                 1.8793,                 2.6984,                 1.4164,             0.00069508,             0.00069508,             0.00069508
                    157,                 1.1429,                 0.9149,                 1.1347,                0.44888,                0.19243,                0.19653,                0.10065,                 1.7744,                 2.5619,                   1.37,              0.0006931,              0.0006931,              0.0006931
                    158,                 1.1342,                0.91116,                 1.1381,                0.31575,                  0.197,                0.21116,                0.11153,                 1.7282,                  2.318,                 1.3387,             0.00069112,             0.00069112,             0.00069112
                    159,                 1.1421,                0.87224,                 1.1262,                0.23654,                0.21058,                0.20524,                 0.1126,                 1.7041,                 2.3764,                 1.3223,             0.00068914,             0.00068914,             0.00068914
                    160,                 1.1025,                0.84414,                 1.1101,                 0.2463,                0.22214,                 0.2032,                 0.1109,                  1.701,                 2.4905,                 1.3227,             0.00068716,             0.00068716,             0.00068716
                    161,                 1.1464,                0.89114,                 1.1215,                0.29349,                0.20155,                0.19988,                0.11113,                 1.6928,                 2.4762,                  1.336,             0.00068518,             0.00068518,             0.00068518
                    162,                 1.0778,                0.86557,                 1.1256,                0.29649,                0.20924,                0.21322,                 0.1228,                 1.6882,                 2.3497,                 1.3307,              0.0006832,              0.0006832,              0.0006832
                    163,                 1.0656,                0.83095,                 1.0933,                0.49889,                0.20293,                0.22825,                0.12473,                 1.7047,                 2.3626,                 1.3308,             0.00068122,             0.00068122,             0.00068122
                    164,                 1.0648,                0.80572,                 1.0892,                0.52134,                0.20469,                0.21218,                0.09863,                 1.8454,                 2.7781,                 1.4005,             0.00067924,             0.00067924,             0.00067924
                    165,                 1.1238,                0.88032,                 1.1412,                0.44781,                0.19833,                0.19351,                0.09354,                 1.8719,                 2.6767,                 1.4194,             0.00067726,             0.00067726,             0.00067726
                    166,                 1.0591,                0.80812,                 1.0838,                0.37278,                0.19911,                0.19064,                 0.0972,                 1.8032,                 2.6014,                 1.3876,             0.00067528,             0.00067528,             0.00067528
                    167,                 1.0558,                0.84641,                 1.0901,                0.47796,                0.19507,                0.21222,                 0.1121,                 1.7868,                 2.4729,                 1.3665,              0.0006733,              0.0006733,              0.0006733
                    168,                 1.0672,                0.83713,                   1.09,                0.36553,                0.18526,                 0.2018,                0.10699,                 1.8243,                 2.5004,                 1.3894,             0.00067132,             0.00067132,             0.00067132
                    169,                 1.0473,                0.79574,                 1.1015,                0.39693,                0.19982,                0.18855,                0.10042,                 1.8716,                 2.5696,                 1.4296,             0.00066934,             0.00066934,             0.00066934
                    170,                 1.0662,                0.83239,                 1.0974,                0.47115,                0.20507,                0.21581,                0.11083,                  1.766,                 2.3598,                 1.3713,             0.00066736,             0.00066736,             0.00066736
                    171,                 1.1027,                0.86655,                 1.1215,                0.44527,                0.18608,                0.21224,                0.11005,                 1.7514,                 2.3105,                 1.3552,             0.00066538,             0.00066538,             0.00066538
                    172,                 1.0696,                0.82606,                 1.1108,                0.33096,                0.23391,                0.22061,                0.11486,                 1.7023,                 2.3604,                 1.3325,              0.0006634,              0.0006634,              0.0006634
                    173,                 1.0177,                0.80959,                 1.0922,                0.36421,                0.23811,                0.22207,                0.11932,                 1.7087,                 2.4819,                  1.337,             0.00066142,             0.00066142,             0.00066142
                    174,                 1.0686,                 0.8442,                 1.0976,                0.34397,                0.21752,                0.21895,                0.10892,                 1.7692,                  2.477,                 1.3674,             0.00065944,             0.00065944,             0.00065944
                    175,                 1.0639,                0.78718,                 1.0869,                0.39525,                0.20885,                0.21473,                0.11212,                 1.7197,                 2.3008,                 1.3383,             0.00065746,             0.00065746,             0.00065746
                    176,                 1.1003,                0.87399,                 1.1221,                0.45296,                0.21253,                0.22131,                0.11251,                 1.7522,                 2.2323,                 1.3455,             0.00065548,             0.00065548,             0.00065548
                    177,                 1.0994,                0.82642,                 1.1022,                0.41389,                0.19628,                0.21145,                0.10887,                 1.7561,                 2.2628,                 1.3596,              0.0006535,              0.0006535,              0.0006535
                    178,                 1.0559,                0.79352,                 1.0845,                0.44973,                0.17938,                0.21251,                0.11005,                 1.7763,                 2.3854,                 1.3706,             0.00065152,             0.00065152,             0.00065152
                    179,                 1.0594,                0.80842,                 1.1032,                0.34873,                0.22055,                0.21602,                 0.1141,                 1.7853,                 2.3948,                 1.3723,             0.00064954,             0.00064954,             0.00064954
                    180,                 1.0475,                0.82925,                 1.0919,                0.37691,                0.20609,                0.22203,                0.12109,                 1.7232,                 2.2365,                 1.3492,             0.00064756,             0.00064756,             0.00064756
                    181,                 1.0701,                0.81767,                 1.0825,                0.32442,                0.20521,                0.21425,                0.11287,                 1.7414,                 2.3389,                 1.3743,             0.00064558,             0.00064558,             0.00064558
                    182,                 1.0835,                0.82079,                  1.108,                0.24916,                0.24365,                0.21024,                0.11008,                 1.7038,                 2.6063,                 1.3285,              0.0006436,              0.0006436,              0.0006436
                    183,                 1.0521,                0.81786,                 1.1021,                 0.3827,                0.19012,                0.19797,                 0.1072,                 1.7874,                 2.7023,                 1.3386,             0.00064162,             0.00064162,             0.00064162
                    184,                  1.072,                0.81541,                 1.0883,                0.39045,                 0.1831,                0.20578,                0.10884,                 1.8154,                 2.6273,                 1.3638,             0.00063964,             0.00063964,             0.00063964
                    185,                 1.0564,                0.80204,                 1.0869,                 0.4027,                0.18715,                0.20643,                0.09898,                 1.9018,                 2.6643,                 1.4243,             0.00063766,             0.00063766,             0.00063766
                    186,                 1.0855,                0.84442,                 1.0932,                0.36455,                0.20209,                0.22044,                0.11502,                 1.8051,                 2.4979,                   1.38,             0.00063568,             0.00063568,             0.00063568
                    187,                 1.0575,                 0.7773,                 1.0819,                0.27217,                0.22946,                 0.2324,                0.12507,                 1.7465,                 2.4119,                 1.3424,              0.0006337,              0.0006337,              0.0006337
                    188,                 1.0487,                0.79483,                 1.0782,                0.22928,                 0.2273,                0.22746,                0.11931,                  1.787,                  2.436,                 1.3603,             0.00063172,             0.00063172,             0.00063172
                    189,                 1.0386,                 0.7556,                  1.066,                0.54257,                0.16824,                0.21451,                0.10581,                 1.8853,                 2.3877,                 1.3893,             0.00062974,             0.00062974,             0.00062974
                    190,                 1.0929,                0.80943,                 1.0953,                 0.4486,                0.21763,                0.22841,                0.12451,                 1.7475,                 2.2863,                 1.3424,             0.00062776,             0.00062776,             0.00062776
                    191,                0.99951,                0.78744,                 1.0782,                 0.4064,                0.20986,                0.20767,                0.11511,                  1.756,                 2.4081,                 1.3602,             0.00062578,             0.00062578,             0.00062578
                    192,                 1.0302,                0.81694,                 1.0978,                0.31916,                0.22114,                0.22116,                0.12102,                 1.7468,                 2.3951,                 1.3562,              0.0006238,              0.0006238,              0.0006238
                    193,                 1.0376,                0.84152,                 1.0904,                0.34769,                0.21928,                0.23481,                 0.1185,                 1.7765,                 2.4118,                 1.3627,             0.00062182,             0.00062182,             0.00062182
                    194,                 1.0329,                0.79364,                 1.0718,                0.40593,                0.21834,                0.23145,                0.11805,                 1.7269,                 2.3438,                 1.3319,             0.00061984,             0.00061984,             0.00061984
                    195,                 1.0478,                0.78447,                 1.0698,                0.27807,                0.22928,                0.22736,                0.11411,                 1.7707,                 2.3919,                  1.356,             0.00061786,             0.00061786,             0.00061786
                    196,                 1.0125,                0.76905,                 1.0636,                0.26896,                 0.2267,                0.20756,                0.10485,                 1.8174,                 2.4827,                 1.3855,             0.00061588,             0.00061588,             0.00061588
                    197,                0.97766,                0.75637,                 1.0788,                0.39702,                 0.1977,                 0.2202,                 0.1174,                 1.7519,                  2.371,                 1.3465,              0.0006139,              0.0006139,              0.0006139
                    198,                  1.131,                0.82254,                 1.1185,                0.29996,                0.21554,                0.21023,                0.11498,                 1.7526,                 2.3942,                 1.3522,             0.00061192,             0.00061192,             0.00061192
                    199,                 1.0345,                 0.7762,                 1.0791,                0.37908,                0.20226,                0.20703,                0.10315,                 1.8763,                  2.464,                  1.419,             0.00060994,             0.00060994,             0.00060994
                    200,                 1.0714,                0.82119,                 1.0946,                0.35954,                0.21285,                0.22328,                0.11513,                 1.7806,                 2.4394,                 1.3715,             0.00060796,             0.00060796,             0.00060796
                    201,                 1.0478,                0.77837,                 1.0942,                0.27159,                0.24662,                0.22983,                0.12604,                 1.7327,                  2.398,                 1.3361,             0.00060598,             0.00060598,             0.00060598
                    202,                 1.0148,                0.76221,                 1.0682,                 0.2623,                0.25095,                0.23608,                0.12753,                 1.7439,                 2.4058,                 1.3461,               0.000604,               0.000604,               0.000604
                    203,                 1.0318,                0.77896,                 1.0791,                0.31569,                 0.2462,                0.24726,                 0.1323,                 1.7111,                 2.2706,                 1.3408,             0.00060202,             0.00060202,             0.00060202
                    204,                0.97657,                0.77779,                 1.0868,                0.34149,                0.23132,                0.23773,                0.12686,                 1.7057,                 2.2279,                 1.3308,             0.00060004,             0.00060004,             0.00060004
                    205,                 1.0178,                0.76571,                 1.0815,                0.30884,                0.24704,                0.22806,                0.12317,                 1.7441,                 2.3339,                 1.3485,             0.00059806,             0.00059806,             0.00059806
                    206,                 1.0333,                0.78034,                 1.0857,                 0.3644,                0.22597,                0.22333,                0.12274,                 1.6944,                 2.5082,                 1.3508,             0.00059608,             0.00059608,             0.00059608
                    207,                0.99414,                 0.7413,                 1.0599,                0.37685,                0.24412,                0.23011,                0.12629,                 1.6952,                 2.6248,                 1.3424,              0.0005941,              0.0005941,              0.0005941
                    208,                 1.0039,                0.76215,                  1.052,                0.33707,                0.24144,                0.23775,                0.12848,                 1.7634,                 2.6289,                 1.3479,             0.00059212,             0.00059212,             0.00059212
                    209,                 1.0009,                 0.7677,                 1.0486,                0.35066,                0.24951,                0.24931,                0.13918,                  1.707,                 2.4068,                 1.3119,             0.00059014,             0.00059014,             0.00059014
                    210,                0.97865,                0.75134,                 1.0634,                 0.2719,                0.24733,                 0.2356,                0.13199,                 1.6611,                   2.42,                  1.315,             0.00058816,             0.00058816,             0.00058816
                    211,                0.95739,                 0.7394,                 1.0574,                0.30571,                0.24797,                0.23086,                0.12798,                 1.6937,                 2.5419,                 1.3421,             0.00058618,             0.00058618,             0.00058618
                    212,                0.97072,                0.71867,                 1.0666,                0.41162,                0.22538,                0.23336,                 0.1277,                 1.7035,                 2.5651,                 1.3458,              0.0005842,              0.0005842,              0.0005842
                    213,                0.98738,                0.72957,                 1.0551,                0.35729,                0.25265,                0.23453,                0.12389,                 1.7516,                 2.5532,                 1.3619,             0.00058222,             0.00058222,             0.00058222
                    214,                0.94997,                0.71799,                 1.0534,                 0.3832,                0.22979,                0.24316,                0.13087,                 1.7411,                 2.5756,                 1.3649,             0.00058024,             0.00058024,             0.00058024
                    215,                0.97411,                0.73508,                 1.0715,                 0.3249,                0.26782,                0.23541,                0.13356,                 1.6641,                  2.493,                 1.3271,             0.00057826,             0.00057826,             0.00057826
                    216,                0.98376,                0.71954,                 1.0577,                0.36865,                0.18803,                0.19642,                0.11456,                 1.7375,                 2.5486,                 1.3468,             0.00057628,             0.00057628,             0.00057628
                    217,                0.98901,                0.74007,                 1.0603,                0.42395,                   0.21,                0.20993,                0.11765,                 1.7439,                 2.6387,                 1.3607,              0.0005743,              0.0005743,              0.0005743
                    218,                 1.0107,                0.72658,                 1.0602,                0.48494,                0.21014,                0.22697,                0.12216,                 1.7944,                 2.6078,                 1.3863,             0.00057232,             0.00057232,             0.00057232
                    219,                 1.0159,                  0.718,                 1.0693,                0.50905,                0.19081,                 0.2349,                0.13068,                 1.7332,                 2.4862,                 1.3645,             0.00057034,             0.00057034,             0.00057034
                    220,                 1.0322,                 0.7577,                 1.0674,                0.49759,                0.19346,                0.22279,                0.12505,                 1.7295,                 2.5055,                 1.3693,             0.00056836,             0.00056836,             0.00056836
                    221,                0.96513,                 0.7131,                 1.0498,                0.43587,                0.20641,                0.21982,                0.12453,                  1.694,                 2.4482,                 1.3593,             0.00056638,             0.00056638,             0.00056638
                    222,                0.96698,                0.72643,                 1.0622,                0.40627,                0.24104,                0.22804,                0.12743,                  1.719,                 2.3909,                 1.3626,              0.0005644,              0.0005644,              0.0005644
                    223,                0.97671,                0.73463,                 1.0551,                 0.3623,                0.23591,                0.24283,                0.12491,                 1.7601,                 2.4704,                 1.3677,             0.00056242,             0.00056242,             0.00056242
                    224,                0.95535,                0.73694,                 1.0372,                0.42782,                 0.2385,                 0.2345,                0.11969,                 1.7634,                 2.6188,                 1.3627,             0.00056044,             0.00056044,             0.00056044
                    225,                0.94537,                0.70961,                 1.0453,                0.41434,                0.22118,                0.22255,                0.12009,                 1.7308,                 2.6695,                 1.3414,             0.00055846,             0.00055846,             0.00055846
                    226,                0.97173,                0.70945,                 1.0507,                0.38322,                0.20356,                0.21379,                 0.1191,                 1.7387,                 2.7244,                 1.3392,             0.00055648,             0.00055648,             0.00055648
                    227,                 0.9602,                0.69407,                 1.0418,                0.27942,                0.20398,                0.21357,                 0.1177,                 1.7447,                 2.8677,                 1.3435,              0.0005545,              0.0005545,              0.0005545
                    228,                 0.9477,                0.70445,                 1.0385,                0.30875,                0.22415,                0.22688,                0.12321,                 1.7235,                 3.2608,                 1.3397,             0.00055252,             0.00055252,             0.00055252
                    229,                  0.968,                0.70734,                  1.038,                0.33221,                 0.2367,                0.23121,                0.12776,                 1.7064,                 2.9954,                 1.3429,             0.00055054,             0.00055054,             0.00055054
                    230,                0.99092,                0.76559,                 1.0604,                0.41483,                0.20489,                0.22543,                 0.1272,                 1.7128,                 2.4472,                 1.3568,             0.00054856,             0.00054856,             0.00054856
                    231,                0.98442,                0.71661,                 1.0432,                0.32855,                0.21438,                 0.2149,                0.11964,                 1.6923,                 2.4716,                 1.3437,             0.00054658,             0.00054658,             0.00054658
                    232,                0.98629,                0.73185,                 1.0498,                0.26431,                0.24778,                0.20959,                0.12052,                 1.7206,                  2.559,                 1.3476,              0.0005446,              0.0005446,              0.0005446
                    233,                0.91304,                0.69254,                 1.0364,                0.30577,                0.24911,                0.23397,                 0.1311,                 1.6842,                 2.4321,                 1.3346,             0.00054262,             0.00054262,             0.00054262
                    234,                 0.8968,                0.64951,                  1.018,                0.36009,                  0.258,                0.24631,                0.13133,                 1.7518,                 2.4042,                 1.3547,             0.00054064,             0.00054064,             0.00054064
